video_id,frame_idx,t,track_id,class,conf_det,u,v,w,h
Coldwater_MI_2025-Sep-20_12-10-20_PM,13,0.433333,1097039,person,0.3372,1741.4,619.1,45.2,106.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,13,0.433333,1097896,person,0.2838,1700.3,610.9,47.5,72.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,13,0.433333,1097916,person,0.3658,181.7,514.5,31.0,70.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,13,0.433333,1097911,car,0.3421,1436.4,854.2,185.1,81.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1096423,car,0.5642,727.9,335.7,51.4,41.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097053,car,0.5390,25.1,673.3,222.4,89.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1096559,car,0.4245,2.8,744.4,339.8,154.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097753,truck,0.4623,2.9,729.6,341.2,168.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097794,car,0.4147,682.8,306.8,57.2,47.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097885,car,0.8294,875.6,677.6,159.0,76.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097886,car,0.7897,1447.9,550.6,147.4,60.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097887,person,0.7352,537.1,922.3,37.0,91.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097888,car,0.7739,1643.2,536.7,147.8,59.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097889,car,0.7103,477.4,362.0,50.5,43.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097890,car,0.4954,641.6,499.6,66.2,58.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097891,truck,0.3169,1444.5,865.5,265.5,153.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097892,car,0.4193,548.8,304.6,55.4,42.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097804,person,0.4247,1786.9,624.9,35.9,90.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097039,person,0.3106,1741.2,618.8,45.6,107.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097896,person,0.2846,1699.6,610.8,48.0,72.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097916,person,0.3530,182.7,516.4,30.0,68.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,14,0.466667,1097911,car,0.2761,1434.9,851.0,178.5,78.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1096423,car,0.5666,727.0,333.5,53.2,42.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097053,car,0.5478,26.1,673.5,221.1,88.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1096559,car,0.4642,4.5,746.2,336.1,152.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097753,truck,0.4091,3.3,730.0,340.4,167.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097794,car,0.4278,682.9,306.7,56.8,47.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097885,car,0.7970,869.2,676.8,159.8,76.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097886,car,0.7883,1448.0,550.5,147.5,60.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097887,person,0.7478,538.2,921.6,37.2,92.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097888,car,0.7777,1643.2,536.8,148.2,59.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097889,car,0.7071,477.7,360.9,52.3,45.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097890,car,0.5338,641.4,498.8,67.2,59.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097891,car,0.3801,1454.2,872.9,248.1,143.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097892,car,0.3244,545.6,303.6,55.9,42.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097804,person,0.4027,1787.4,625.8,35.6,89.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097039,person,0.3052,1741.1,618.6,45.7,107.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097916,person,0.4197,183.7,515.1,30.7,70.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097911,car,0.3923,1423.6,846.6,190.1,84.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,15,0.500000,1097930,car,0.3566,469.0,257.7,38.4,29.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1096423,car,0.5751,727.0,333.0,53.4,43.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097053,car,0.5418,26.6,673.6,220.6,88.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1096559,car,0.4673,5.0,746.7,335.2,151.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097753,truck,0.4091,3.2,729.9,340.5,168.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097794,car,0.4267,683.2,306.9,56.4,47.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097885,car,0.7910,860.7,674.9,163.3,77.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097886,car,0.7874,1448.0,550.5,147.5,60.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097887,person,0.7987,539.0,921.2,37.3,92.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097888,car,0.7706,1643.1,536.8,148.5,59.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097889,car,0.6896,480.4,363.4,50.0,43.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097890,car,0.5481,641.7,498.6,66.8,59.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097891,car,0.4755,1449.2,873.4,243.4,139.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097892,car,0.2590,545.3,303.3,53.4,40.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097804,person,0.3381,1787.4,627.0,35.4,89.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097039,person,0.2676,1741.0,618.3,45.9,107.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097916,person,0.4130,184.4,514.7,30.9,70.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097911,car,0.4826,1416.9,843.6,195.5,87.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097930,car,0.3253,469.5,257.8,38.2,29.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,16,0.533333,1097896,person,0.2825,1699.1,610.8,48.2,72.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1096423,car,0.5749,727.0,332.8,53.3,43.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097053,car,0.5418,26.7,673.7,220.4,88.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1096559,car,0.4676,5.0,746.9,335.0,151.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097753,truck,0.4087,3.2,729.8,340.5,168.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097794,car,0.4263,683.3,306.9,56.3,47.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097885,car,0.7895,857.3,674.2,165.5,77.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097886,car,0.7870,1448.0,550.5,147.6,60.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097887,person,0.7985,539.3,921.0,37.4,92.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097888,car,0.7708,1643.0,536.8,148.8,59.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097889,car,0.6894,481.3,364.3,49.3,42.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097890,car,0.5480,641.9,498.6,66.4,59.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097891,car,0.4705,1446.4,873.0,244.1,138.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097892,car,0.2586,545.3,303.1,52.4,40.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097804,person,0.3373,1787.4,627.5,35.4,89.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097039,person,0.2669,1740.9,618.2,46.0,107.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097916,person,0.4130,184.6,514.6,31.0,71.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097911,car,0.4791,1415.0,842.6,196.8,88.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097930,car,0.3253,469.7,257.9,38.2,28.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,17,0.566667,1097896,person,0.2822,1698.9,610.9,48.6,71.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1096423,car,0.5654,727.4,334.1,52.1,42.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097053,car,0.5341,27.0,673.8,220.3,88.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1096559,car,0.4631,5.6,747.5,333.9,150.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097753,truck,0.4177,3.7,730.2,339.6,167.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097794,car,0.4234,683.2,306.9,56.4,47.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097885,car,0.7772,847.3,672.1,165.0,76.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097886,car,0.7918,1447.9,550.6,147.6,60.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097887,person,0.7600,538.6,919.8,37.6,92.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097888,car,0.7727,1642.6,536.8,149.0,59.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097889,car,0.7032,481.8,364.2,50.1,43.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097890,car,0.4780,644.1,499.8,64.7,58.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097891,car,0.3838,1445.4,875.2,233.6,131.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097892,car,0.2800,540.5,299.5,57.2,44.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097804,person,0.3748,1787.3,625.8,35.9,90.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097039,person,0.2865,1740.8,618.3,46.0,107.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097916,person,0.3750,185.4,514.8,30.8,70.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,18,0.600000,1097911,car,0.5945,1413.8,840.1,191.5,85.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1096423,car,0.5855,728.0,335.7,50.9,41.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097053,car,0.5315,26.7,673.6,220.6,88.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1096559,car,0.4572,5.0,747.1,335.0,151.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097753,truck,0.4334,3.2,729.7,340.6,168.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097794,car,0.4114,682.7,306.1,57.6,48.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097885,car,0.6752,841.8,670.4,165.3,76.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097886,car,0.7920,1447.9,550.6,147.5,60.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097887,person,0.7043,538.2,918.2,37.6,92.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097888,car,0.7711,1644.4,537.3,147.5,58.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097889,car,0.6791,481.7,364.0,52.1,44.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097890,car,0.4692,647.5,506.7,58.3,51.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097891,car,0.4095,1440.5,874.4,230.7,128.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097892,car,0.3678,540.5,300.5,55.8,43.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097804,person,0.4449,1786.8,624.3,36.1,91.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097039,person,0.3180,1740.4,617.1,46.6,108.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097916,person,0.3274,185.8,515.4,30.5,70.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097911,car,0.6197,1409.4,837.5,191.7,86.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,19,0.633333,1097930,car,0.3035,468.1,257.3,37.5,28.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1096423,car,0.5660,728.2,336.2,50.5,40.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097053,car,0.5378,26.5,673.5,220.9,88.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1096559,car,0.4619,4.7,746.9,335.6,151.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097753,truck,0.4308,3.1,729.6,340.6,168.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097794,car,0.4315,682.7,305.9,57.8,48.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097885,car,0.6482,834.9,667.6,165.3,75.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097886,car,0.7884,1447.9,550.6,147.5,60.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097887,person,0.7146,538.8,917.7,37.3,92.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097888,car,0.7687,1644.9,537.4,147.2,58.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097889,car,0.6817,482.5,364.9,52.3,44.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097890,car,0.4580,648.1,509.4,56.1,49.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097892,car,0.3596,542.3,302.8,52.7,40.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097804,person,0.4484,1786.9,623.9,36.0,90.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097039,person,0.3348,1740.3,616.2,46.9,109.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097916,person,0.3432,185.8,515.3,30.5,70.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097911,car,0.3868,1408.8,837.0,183.8,82.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,20,0.666667,1097930,car,0.2948,467.4,257.4,37.2,28.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1096423,car,0.5639,728.1,336.0,50.5,40.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097053,car,0.5297,27.1,673.5,220.5,88.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1096559,car,0.4424,5.6,748.0,333.7,150.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097753,truck,0.4224,4.2,730.7,338.4,167.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097794,car,0.4440,682.6,306.2,57.5,48.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097885,car,0.7751,825.7,666.4,166.4,75.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097886,car,0.7856,1447.9,550.6,147.5,60.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097887,person,0.7271,539.5,917.0,37.0,92.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097888,car,0.7593,1645.2,537.4,147.4,58.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097889,car,0.5907,484.6,366.1,51.7,44.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097890,car,0.4924,647.9,508.5,57.8,50.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097804,person,0.4091,1787.4,624.4,35.5,89.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097039,person,0.3102,1740.4,616.5,46.8,109.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097916,person,0.2631,186.9,511.7,31.1,72.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097911,car,0.3591,1407.2,836.9,176.5,79.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097930,car,0.3296,466.5,257.1,37.2,28.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,21,0.700000,1097891,truck,0.2781,1431.4,870.7,228.3,125.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1096423,car,0.6046,727.5,334.3,52.1,41.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097053,car,0.5269,28.0,673.7,219.5,88.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1096559,car,0.4061,5.3,748.1,334.0,150.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097753,truck,0.4580,4.2,730.9,338.3,166.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097794,car,0.4620,682.1,305.8,57.7,48.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097885,car,0.8229,815.9,664.0,170.3,77.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097886,car,0.7854,1447.8,550.6,147.5,60.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097887,person,0.7155,540.3,916.2,36.3,91.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097888,car,0.7655,1645.1,537.4,148.0,58.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097889,car,0.6468,485.4,366.7,53.5,45.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097890,car,0.5085,645.0,503.1,64.4,56.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097804,person,0.3978,1787.7,625.2,35.2,89.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097039,person,0.3447,1740.6,617.2,46.5,108.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097911,car,0.2865,1406.1,834.7,173.3,77.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097930,car,0.3873,465.9,256.8,37.2,28.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097941,car,0.3800,1405.9,836.1,264.3,156.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,22,0.733333,1097891,truck,0.3078,1424.5,867.5,231.4,125.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1096423,car,0.6035,727.3,333.7,52.6,42.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097053,car,0.5271,28.4,673.7,219.1,88.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1096559,car,0.4060,5.1,748.1,334.4,150.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097753,truck,0.4590,4.1,730.9,338.3,166.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097794,car,0.4619,681.9,305.7,57.7,48.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097885,car,0.8244,812.3,663.0,172.1,77.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097886,car,0.7853,1447.8,550.6,147.5,60.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097887,person,0.7155,540.7,915.9,35.8,90.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097888,car,0.7653,1645.0,537.4,148.5,58.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097889,car,0.6468,485.7,366.9,54.1,46.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097890,car,0.5071,644.1,501.1,66.4,59.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097804,person,0.3966,1787.9,625.4,35.1,88.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097039,person,0.3433,1740.7,617.5,46.4,107.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097911,car,0.2829,1406.0,833.9,172.0,76.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097930,car,0.3871,465.7,256.7,37.2,28.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097941,car,0.3780,1405.3,835.5,264.6,156.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,23,0.766667,1097891,truck,0.3160,1420.4,865.1,236.1,127.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1096423,car,0.5845,727.2,333.3,52.9,42.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097053,car,0.5250,28.2,673.8,218.7,87.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1096559,car,0.4522,4.3,747.5,336.0,150.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097753,truck,0.4213,3.6,730.3,339.6,167.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097794,car,0.4666,682.3,305.9,57.4,48.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097885,car,0.8191,799.9,661.1,174.5,78.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097886,car,0.7863,1447.8,550.6,147.5,60.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097887,person,0.7074,541.5,916.2,34.6,88.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097888,car,0.7678,1644.7,537.4,148.9,58.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097889,car,0.6445,488.7,368.5,52.9,45.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097890,car,0.5220,643.2,499.3,68.4,61.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097804,person,0.4582,1787.6,625.6,35.0,88.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097039,person,0.3796,1740.8,618.1,46.2,107.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097930,car,0.2586,465.0,256.0,37.7,28.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097941,car,0.4105,1398.7,829.3,271.7,161.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,24,0.800000,1097891,truck,0.3809,1394.8,840.0,274.4,149.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1096423,car,0.5569,727.7,334.5,51.6,41.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097053,car,0.5208,27.9,673.7,219.1,88.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1096559,car,0.4300,4.5,747.7,335.8,150.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097753,truck,0.4573,3.8,730.5,339.2,167.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097794,car,0.4449,682.8,306.1,57.2,48.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097885,car,0.7490,790.8,658.7,177.8,80.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097886,car,0.7876,1447.9,550.6,147.5,60.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097887,person,0.6997,542.0,915.1,34.3,87.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097888,car,0.7684,1644.4,537.5,149.0,58.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097889,car,0.6462,488.6,368.4,54.2,46.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097890,car,0.4871,643.5,499.2,68.0,61.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097804,person,0.4244,1786.9,625.3,35.3,88.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097039,person,0.3343,1740.7,618.2,46.0,106.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097941,truck,0.3910,1392.3,825.1,273.1,162.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097891,car,0.3859,1384.9,828.6,286.7,158.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097892,car,0.2737,535.8,299.1,55.0,42.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,25,0.833333,1097911,car,0.2843,1386.2,823.6,186.1,83.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1096423,car,0.5740,728.1,335.4,50.8,40.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097053,car,0.5267,27.5,673.7,220.0,88.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1096559,car,0.4000,4.9,748.2,335.0,150.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097753,truck,0.4819,4.1,730.8,338.7,166.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097794,car,0.3900,683.0,306.3,57.1,48.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097885,car,0.7370,783.6,658.1,176.8,79.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097886,car,0.7860,1447.9,550.6,147.6,60.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097887,person,0.6853,542.7,914.2,34.2,88.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097888,car,0.7596,1643.9,537.4,149.1,58.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097889,car,0.6331,488.7,369.5,54.4,46.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097890,car,0.4646,643.8,498.4,68.0,61.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097804,person,0.4061,1786.5,624.4,35.8,90.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,26,0.866667,1097039,person,0.3321,1740.6,617.4,46.2,107.4
